ego_vel,front_dist,front_rel_vel,time_gap,left_front_dist,left_rear_dist,right_front_dist,right_rear_dist,decision
18.77427461785858,4.037689368142992,1.6158592947730313,0.21506499986434824,150.0,150.0,64.26337751077972,39.03988039803539,0
30.59824440669126,102.19392814890034,-11.093297599146712,3.3398624702321955,34.28402500943139,150.0,150.0,133.18252100322798,1
28.444370890225343,38.76361015968928,-12.61876059622458,1.3627866936937618,150.0,150.0,71.46871301142664,39.62220210695341,0
15.818292505396576,82.30065028037609,9.112104454417862,5.202878265925248,150.0,150.0,150.0,6.247144145513062,1
23.98460983770696,45.1902220675704,4.011484774346297,1.8841341332359485,67.79801675386875,10.04779192296678,49.29335803280037,15.275063693567063,1
30.59824440669126,102.19392814890034,-11.093297599146712,3.3398624702321955,34.28402500943139,150.0,150.0,133.18252100322798,1
15.818292505396576,82.30065028037609,9.112104454417862,5.202878265925248,150.0,150.0,150.0,6.247144145513062,1
18.164602060593975,9.806080373229008,-2.346309555197399,0.5398455931221404,150.0,150.0,3.5589362277159466,150.0,0
16.171827887569822,49.157749775202205,9.392994898689174,3.039715121689268,2.1162896833826608,22.701313843573303,150.0,150.0,1
18.02644784213009,150.0,0.0,8.32110692653663,39.11036826106556,107.80454722685545,150.0,150.0,1
15.825610294000763,66.48084550793328,4.3335427654434024,4.200839289789355,150.0,150.0,32.705102851737365,78.38581226664269,1
19.89434511462238,70.89552681539936,9.423561444723255,3.5636019384870843,42.5688481587182,150.0,150.0,150.0,1
27.207423695535706,61.06773894606317,-0.18527134982162963,2.2445248631197443,150.0,150.0,20.791341019330503,80.3907821036928,1
20.153672961393795,95.7093113229181,-3.432742740643832,4.748976105063233,150.0,150.0,150.0,7.277826171870402,2
29.39589934265592,145.5027135723701,-14.12201915550981,4.9497622738567975,22.244267560171693,56.17688393884225,3.1300686145345935,60.68598056766177,1
24.842340623348772,103.10995422271412,-5.914570389112178,4.150573240502279,141.85493347907072,3.6477800932993887,150.0,150.0,1
20.003346033794088,150.0,0.0,7.4987454472160175,5.907730255200249,3.8336336353389697,120.27242367451402,54.38706439611312,1
26.843063925571947,99.30433137521118,0.8248231463419806,3.6994410045944592,30.031931420043293,47.71114555780946,150.0,150.0,1
18.927770234236593,150.0,0.0,7.924863739558697,38.7449792563566,106.75773431601351,150.0,150.0,1
20.003346033794088,150.0,0.0,7.4987454472160175,5.907730255200249,3.8336336353389697,120.27242367451402,54.38706439611312,1
20.596360814962413,24.77258837202703,-0.450151549289302,1.2027653134737648,39.39525605425513,150.0,22.339719690271863,146.3150069647188,0
21.725503305027587,41.14799552990951,4.717529041044337,1.8939950413202755,30.03899231059529,69.3837310530738,12.610236951519482,81.07545018416681,1
22.225466248037193,138.64223556614013,4.19483452991355,6.237989971453764,150.0,150.0,12.564233816752328,2.503756630636566,1
16.815731288365335,12.890310590328717,7.55392651239767,0.7665625936379833,15.394067220965283,52.019573367229896,78.86418751596989,150.0,0
21.153519728956766,77.54384418733378,-1.992327905188887,3.665765564355943,15.1590571391514,150.0,48.414315297098824,2.765276630046287,1
29.312582279789872,93.6856871356863,-15.238736475845158,3.196091229406278,5.6459680695109,51.63099832790692,150.0,150.0,1
14.073845803944714,13.673742629126082,14.474553037338762,0.9715711554331163,28.537758578390026,12.610236951519482,150.0,150.0,0
30.86569430978872,143.86716275917001,-16.355508131999915,4.6610700318360925,21.862564077738625,57.16269738456265,1.764921012473451,60.917710114512374,1
22.225466248037193,138.64223556614013,4.19483452991355,6.237989971453764,150.0,150.0,12.564233816752328,2.503756630636566,1
14.510186177788803,9.102806306414095,6.497487140162487,0.6273390427166293,128.23508063492795,122.00459868143139,150.0,38.208581999540456,0
27.207423695535706,60.91410104935244,-1.5363789671073356,2.2388779522460793,150.0,150.0,20.2210190353087,80.05170003257717,1
24.38749249200695,36.294016030517014,-6.067370375414313,1.488222540403137,150.0,150.0,68.05766473735866,40.87388985843609,0
29.317906559345634,150.0,0.0,5.116327105292062,5.752322964941186,5.605604381762532,150.0,150.0,1
13.224214572534926,4.133070115406781,2.06754944292725,0.3125380409351994,150.0,150.0,70.18655336752022,29.28428266450487,0
20.288310681405406,33.550270442741066,-4.112795925084669,1.653674915057885,150.0,150.0,60.700534316002404,38.770301716022686,3
22.178541461404876,50.16301421886749,0.6332370088740902,2.2617814749523193,80.12662246695629,18.725993834812016,61.829088674733725,30.262355584348256,1
22.211195715404607,77.33464975728896,-2.0919443004483327,3.4817868766809976,15.72226606892093,150.0,49.152643523352594,3.1143049757520203,1
27.667887071913928,57.1188106367523,1.6446952078759445,2.064444259451038,4.568855612323432,15.750301773043248,150.0,150.0,1
22.579414048083763,108.93155459579475,-8.984107594100003,4.824374731949229,40.87388985843609,19.758218070563544,150.0,150.0,3
21.227829077804074,37.728068175352576,0.7056864110671022,1.7772928186425447,79.99447099434423,140.83391341062213,150.0,150.0,1
22.178541461404876,50.16301421886749,0.6332370088740902,2.2617814749523193,80.12662246695629,18.725993834812016,61.829088674733725,30.262355584348256,1
18.41938837277857,25.05462579590875,4.497826553168398,1.3602311482251053,150.0,129.14600529788453,31.300299341011225,41.805322529937996,0
27.19080231250387,147.4773958883177,0.5682061517180266,5.423797142627867,150.0,150.0,7.280911008499061,69.83408459724274,1
15.535832005982959,3.6935375846769603,11.852848531259061,0.23774314650509562,1.5279408545120532,45.593338242933896,150.0,150.0,0
14.34191347800781,90.32132152327085,16.256330928683454,6.297717641496824,117.8020801314974,129.19409707226168,150.0,46.94239167455021,1
24.503576538461008,139.00355753275602,1.8506734875448565,5.672786473214428,150.0,150.0,14.433438841178656,2.773309132935225,1
18.41938837277857,25.05462579590875,4.497826553168398,1.3602311482251053,150.0,129.14600529788453,31.300299341011225,41.805322529937996,0
18.959425169451038,0.01724455651037715,-4.617511691443228,0.0009095505985151374,117.81932468800778,129.1768525157513,150.0,46.92514711803983,0
33.2661831715817,150.0,0.0,4.509083570733792,124.57011869157735,14.433438841178656,49.598532809035135,150.0,1
13.446708056097659,22.846078313354326,8.842512475596621,1.6990090227320989,102.45356609180698,117.90111980520015,150.0,150.0,1
30.59824440669126,98.78185006640456,-6.88985965620331,3.228350252827016,27.48075860822655,150.0,150.0,137.26371319782106,1
28.750419361082237,85.04518263150123,-13.929284292658231,2.9580501614046693,150.0,49.14695642798519,150.0,150.0,2
29.317906559345634,150.0,0.0,5.116327105292062,4.671472763768406,7.000328783072177,150.0,150.0,1
24.451841961198877,50.05979481108977,-1.6970929370956078,2.047281136960012,80.10066253857144,17.94812319153482,59.531978563588154,29.173770177957522,1
27.69577100346708,47.59259989962709,4.713208021811077,1.7184067521958222,68.68591466771215,12.339026286815283,44.299665183155525,13.597927051018587,1
11.93485365171277,4.516083649709117,1.8659633722418434,0.3783945561042564,150.0,150.0,72.59698649180791,25.61441953272856,0
31.818205985617226,150.0,0.0,4.71428213356229,150.0,150.0,127.71402659473677,91.95908198518538,1
